Species
Rhynchanthera bracteata
Rhynchanthera dichotoma
Rhynchanthera gardneri
Rhynchanthera grandiflora
Rhynchanthera novemnervia
Rhynchosia arenicola
Rhynchosia balansae
Rhynchosia burkartii
Rhynchosia calycosa
Rhynchosia corylifolia
Rhynchosia diversifolia
Rhynchosia edulis
Rhynchosia melanocarpa
Rhynchosia minima
Rhynchosia naineckensis
Rhynchosia pallida
Rhynchosia phaseoloides
Rhynchosia pyramidalis
Rhynchosia reticulata
Rhynchosia rojasii
Rhynchosia senna
Rhynchosida kearneyi
Rhynchosida physocalyx
Rhynchospora albescens
Rhynchospora albiceps
Rhynchospora amazonica
Rhynchospora aristata
Rhynchospora armerioides
Rhynchospora asperula
Rhynchospora barbata
Rhynchospora boliviensis
Rhynchospora brevirostris
Rhynchospora cajennensis
Rhynchospora candida
Rhynchospora caracasana
Rhynchospora cephalotes
Rhynchospora comata
Rhynchospora confinis
Rhynchospora consanguinea
Rhynchospora contracta
Rhynchospora corymbosa
Rhynchospora crinigera
Rhynchospora dissitiflora
Rhynchospora divaricata
Rhynchospora elegantula
Rhynchospora emaciata
Rhynchospora exaltata
Rhynchospora exilis
Rhynchospora eximia
Rhynchospora filiformis
Rhynchospora gigantea
Rhynchospora globosa
Rhynchospora graminea
Rhynchospora hassleri
Rhynchospora hieronymi
Rhynchospora hirta
Rhynchospora holoschoenoides
Rhynchospora locuples
Rhynchospora loefgrenii
Rhynchospora macrochaeta
Rhynchospora mandonii
Rhynchospora marisculus
Rhynchospora megapotamica
Rhynchospora melanocarpa
Rhynchospora nardifolia
Rhynchospora nervosa
Rhynchospora patuligluma
Rhynchospora pedersenii
Rhynchospora polyphylla
Rhynchospora puber
Rhynchospora pungens
Rhynchospora racemosa
Rhynchospora radicans
Rhynchospora riparia
Rhynchospora robusta
Rhynchospora rugosa
Rhynchospora ruiziana
Rhynchospora rupestris
Rhynchospora schiedeana
Rhynchospora splendens
Rhynchospora spruceana
Rhynchospora tenella
Rhynchospora tenerrima
Rhynchospora tenuis
Rhynchospora terminalis
Rhynchospora triflora
Rhynchospora trispicata
Rhynchospora umbraticola
Rhynchospora velutina
Rhynchospora vulcani
Rhynchospora warmingii
Rhysolepis emaciata
Rhytachne rottboellioides
Ribes bolivianum
Ribes brachybotrys
Ribes catamarcanum
Ribes incarnatum
Ribes pentlandii
Ribes steinbachiorum
Ribes sucheziense
Richardia boliviensis
Richardia brasiliensis
Richardia coldenioides
Richardia cruciata
Richardia grandiflora
Richardia scabra
Richardia stellaris
Richeria grandis
Riencourtia oblongifolia
Rinorea apiculata
Rinorea guianensis
Rinorea lindeniana
Rinorea ovalifolia
Rinorea pubiflora
Rinorea viridifolia
Rinoreocarpus ulei
Rivina humilis
Rodriguezia batemanii
Rodriguezia carnea
Rodriguezia chimorensis
Rodriguezia lanceolata
Rodriguezia ricii
Rodriguezia secunda
Rodriguezia vasquezii
Rojasia gracilis
Rolandra fruticosa
Romanoa tamnoides
Ronabea emetica
Ronabea latifolia
Rorippa austroamericana
Rorippa beckii
Rorippa clandestina
Rorippa hilariana
Rorippa mandonii
Rorippa nana
Rosenbergiodendron longiflorum
Rotala mexicana
Rotala ramosior
Roucheria columbiana
Roucheria laxiflora
Roucheria schomburgkii
Roupala dielsii
Roupala filiflora
Roupala meisneri
Roupala monosperma
Roupala montana
Roupala obtusata
Roupala steinbachii
Rourea amazonica
Rourea camptoneura
Rourea induta
Rourea puberula
Ruagea glabra
Ruagea hirsuta
Ruagea insignis
Ruagea ovalis
Ruagea pubescens
Rubus adenothallus
Rubus aenigmaticus
Rubus betonicifolius
Rubus bogotensis
Rubus boliviensis
Rubus briareus
Rubus buchtienii
Rubus bullatus
Rubus conchyliatus
Rubus coriaceus
Rubus floribundus
Rubus glabratus
Rubus glaucus
Rubus herzogii
Rubus holtenii
Rubus imperialis
Rubus loxensis
Rubus mandonii
Rubus megalococcus
Rubus nubigenus
Rubus ostrinus
Rubus peruvianus
Rubus roseus
Rubus rusbyi
Rubus urticifolius
Rubus weberbaueri
Rudgea amazonica
Rudgea buchtienii
Rudgea canephorantha
Rudgea ciliata
Rudgea cornifolia
Rudgea crassiloba
Rudgea goyazensis
Rudgea guyanensis
Rudgea mazanensis
Rudgea palicoureoides
Rudgea poeppigii
Rudgea stenophylla
Rudgea tomentosa
Rudgea viburnoides
Ruellia antiquorum
Ruellia beckii
Ruellia beniana
Ruellia boliviana
Ruellia brachysiphon
Ruellia brevifolia
Ruellia bulbifera
Ruellia ciliatiflora
Ruellia dolichosiphon
Ruellia erythropus
Ruellia filicalyx
Ruellia geminiflora
Ruellia glischrocalyx
Ruellia gracilis
Ruellia haenkeana
Ruellia hygrophila
Ruellia inflata
Ruellia jussieuoides
Ruellia longipedunculata
Ruellia macrosolen
Ruellia menthoides
Ruellia nitida
Ruellia nobilis
Ruellia proxima
Ruellia ruiziana
Ruellia saccata
Ruellia sanguinea
Ruellia tweediana
Ruellia yurimaguensis
Rugoloa hylaeica
Rugoloa pilosa
Rugoloa polygonata
Ruizodendron ovale
Ruizterania albiflora
Ruizterania gardneriana
Ruizterania retusa
Ruizterania wittrockii
Rumex cuneifolius
Rumohra adiantiformis
Ruppia filifolia
Ruppia maritima
Ruprechtia apetala
Ruprechtia brachysepala
Ruprechtia exploratricis
Ruprechtia laxiflora
Rusbya taxifolia
Ruyschia andina
Ruyschia pilophora
Ryania canescens
Ryania mansoana
Ryania speciosa
Sabicea boliviensis
Sabicea cana
Sabicea cuneata
Sabicea erecta
Sabicea humilis
Sabicea mattogrossensis
Sabicea pearcei
Sabicea setiloba
Sabicea subinvolucrata
Sabicea umbellata
Sabicea villosa
Saccharum angustifolium
Saccharum villosum
Sacciolepis angustissima
Sacciolepis myuros
Sacciolepis otachyrioides
Sacciolepis vilvoides
Saccoloma elegans
Saccoloma inaequale
Saccoloma nigrescens
Sacoglottis guianensis
Sacoglottis mattogrossensis
Sacoila lanceolata
Sageretia elegans
Sagittaria guayanensis
Sagittaria latifolia
Sagittaria montevidensis
Sagittaria rhombifolia
Sagotia racemosa
Salacia cordata
Salacia elliptica
Salacia gigantea
Salacia impressifolia
Salacia juruana
Salacia macrantha
Salacia multiflora
Salix humboldtiana
Salmea scandens
Salpichlaena volubilis
Salpichroa glandulosa
Salpichroa hirsuta
Salpichroa origanifolia
Salpichroa ramosissima
Salpichroa scandens
Salpichroa tristis
Salpinga secunda
Salta triflora
Salvertia convallariodora
Salvia amplifrons
Salvia atrocyanea
Salvia cardenasii
Salvia cardiophylla
Salvia coccinea
Salvia cuspidata
Salvia exserta
Salvia graciliramulosa
Salvia grewiifolia
Salvia haenkei
Salvia macrophylla
Salvia occidentalis
Salvia ophiocephala
Salvia orbignaei
Salvia oxyphora
Salvia personata
Salvia raymondii
Salvia retinervia
Salvia rusbyi
Salvia rypara
Salvia serranoae
Salvia sophrona
Salvia stachydifolia
Salvia sucrensis
Salvia tafallae
Salvinia auriculata
Salvinia minima
Samaipaticereus corroanus
Samaipaticereus inquisivensis
Samanea tubulosa
Sambucus peruviana
Samolus valerandi
Sanchezia oblonga
Sanchezia putumayensis
Sandemania hoehnei
Sanderella discolor
Sanicula liberta
Sanvitalia versicolor
Sapindus saponaria
Sapium argutum
Sapium glandulosum
Sapium haematospermum
Sapium marmieri
Sapium obovatum
Sapium pallidum
Saracha punctata
Sarcaulus brasiliensis
Sarcocornia ambigua
Sarcocornia andina
Sarcocornia pulvinata
Sarcoglottis acaulis
Sarcoglottis biflora
Sarcoglottis herzogii
Sarcopera anomala
Sarcopera oxystylis
Sarcotoxicum salicifolium
Satyria boliviana
Satyria neglecta
Saurauia chaparensis
Saurauia glabra
Saurauia natalicia
Saurauia peruviana
Saurauia rusbyi
Saurauia spectabilis
Sauroglossum corymbosum
Sauroglossum distans
Sauvagesia deflexifolia
Sauvagesia erecta
Sauvagesia racemosa
Sauvagesia ramosissima
Sauvagesia tenella
Savia dictyocarpa
Saxifraga boussingaultii
Saxifraga magellanica
Scaphispatha gracilis
Scaphosepalum antenniferum
Scaphosepalum breve
Scaphyglottis boliviana
Scaphyglottis boliviensis
Scaphyglottis crurigera
Scaphyglottis fusiformis
Scaphyglottis graminifolia
Scaphyglottis lindeniana
Scaphyglottis modesta
Scaphyglottis prolifera
Scaphyglottis punctulata
Scaphyglottis reflexa
Scaphyglottis stellata
Scelochilus solomonii
Schaefferia argentinensis
Schaefferia dietheri
Schickendantziella trichosepala
Schiekia orinocensis
Schindleria densiflora
Schindleria racemosa
Schinopsis brasiliensis
Schinopsis cornuta
Schinopsis lorentzii
Schinopsis marginata
Schinus areira
Schinus fasciculata
Schinus meyeri
Schinus microphylla
Schinus myrtifolia
Schinus pearcei
Schinus pilifera
Schinus polygama
Schinus venturii
Schistocarpha eupatorioides
Schizachyrium beckii
Schizachyrium brevifolium
Schizachyrium condensatum
Schizachyrium glaziovii
Schizachyrium microstachyum
Schizachyrium paucispiculatum
Schizachyrium salzmannii
Schizachyrium sanguineum
Schizachyrium scabriflorum
Schizachyrium spicatum
Schizachyrium sulcatum
Schizachyrium tenerum
Schizaea elegans
Schizaea fluminensis
Schizaea poeppigiana
Schizocalyx obovatus
Schizolobium parahyba
Schkuhria multiflora
Schkuhria pinnata
Schlimmia alpina
Schnella glabra
Schnella guianensis
Schnella pterocalyx
Schoenobiblus daphnoides
Schoenoplectus americanus
Schoenoplectus californicus
Schoenoplectus pungens
Schoepfia lucida
Schoepfia tetramera
Schradera subandina
Schubertia grandiflora
Schubertia schreiteri
Schultesia brachyptera
Schultesia guianensis
Schultesia subcrenata
Schwartzia weddelliana
Schwenckia americana
Schwenckia brasiliensis
Schwenckia grandiflora
Sciadotenia eichleriana
Sciadotenia toxifera
Sciodaphyllum allocotanthum
Sciodaphyllum bangii
Sciodaphyllum buchtienii
Sciodaphyllum herzogii
Sciodaphyllum inambaricum
Sciodaphyllum kuntzei
Sciodaphyllum nebularum
Sciodaphyllum nephelophilum
Sciodaphyllum patulum
Sciodaphyllum pentandrum
Sciodaphyllum tipuanicum
Sciodaphyllum trollii
Scirpus asper
Scleria anceps
Scleria arguta
Scleria balansae
Scleria bracteata
Scleria castanea
Scleria comosa
Scleria composita
Scleria cuyabensis
Scleria distans
Scleria flagellum-nigrorum
Scleria gaertneri
Scleria hirtella
Scleria huberi
Scleria interrupta
Scleria lagoensis
Scleria latifolia
Scleria leptostachya
Scleria lithosperma
Scleria macrophylla
Scleria martii
Scleria microcarpa
Scleria mitis
Scleria myricocarpa
Scleria obtusa
Scleria panicoides
Scleria plusiophylla
Scleria purdiei
Scleria reticularis
Scleria scabra
Scleria secans
Scleria splitgerberiana
Scleria sprucei
Scleria stipularis
Scleria tenacissima
Scleria vaginata
Scleria verticillata
Scleria williamsii
Scoparia dulcis
Scoparia ericacea
Scoparia montevidensis
Scoparia praedensa
Scutellaria breviflora
Scutellaria eplingii
Scutellaria racemosa
Scutellaria uliginosa
Scutellaria woodii
Scutia buxifolia
Scyphostelma beckii
Scyphostelma pichinchense
Sebastiania brasiliensis
Secondatia densiflora
Securidaca coriacea
Securidaca divaricata
Securidaca diversifolia
Securidaca volubilis
Securidaca warmingiana
Sedum cymatopetalum
Seegeriella pinifolia
Seemannia gymnostoma
Seemannia nematanthodes
Seemannia purpurascens
Seemannia sylvatica
Seguieria aculeata
Seguieria americana
Seguieria brevithyrsa
Seguieria macrophylla
Seguieria paraguayensis
Selaginella alampeta
Selaginella anceps
Selaginella angustifolia
Selaginella arenaria
Selaginella arroyoana
Selaginella asperula
Selaginella bryophila
Selaginella calosticha
Selaginella cavifolia
Selaginella chionoloma
Selaginella chrysoleuca
Selaginella convoluta
Selaginella diffusa
Selaginella erythropus
Selaginella exaltata
Selaginella flagellata
Selaginella flexuosa
Selaginella glossophylla
Selaginella haematodes
Selaginella haenkeana
Selaginella horizontalis
Selaginella leucoloma
Selaginella marginata
Selaginella microphylla
Selaginella minima
Selaginella moritziana
Selaginella novae-hollandiae
Selaginella peruviana
Selaginella popayanensis
Selaginella producta
Selaginella revoluta
Selaginella sellowii
Selaginella silvestris
Selaginella simplex
Selaginella solomonii
Selaginella sulcata
Selaginella trisulcata
Selaginella truncata
Selenicereus setaceus
Senecio adamantinus
Senecio adenophyllus
Senecio agapatensis
Senecio algens
Senecio alniphilus
Senecio apolobambensis
Senecio aquilaris
Senecio attenuatus
Senecio bangii
Senecio boliviensis
Senecio brasiliensis
Senecio breviscapus
Senecio bridgesii
Senecio burkartii
Senecio chionogeton
Senecio chodatianus
Senecio choroensis
Senecio chrysolepis
Senecio clarioneifolius
Senecio clivicola
Senecio cochabambensis
Senecio colaminus
Senecio collinus
Senecio comosus
Senecio crepidifolius
Senecio deferens
Senecio divaricoides
Senecio dombeyanus
Senecio dryophyllus
Senecio evacoides
Senecio expansus
Senecio filaginoides
Senecio formosus
Senecio grisebachii
Senecio hastatifolius
Senecio helgae
Senecio herrerae
Senecio heterotrichius
Senecio hieronymi
Senecio hohenackeri
Senecio hualtata
Senecio humillimus
Senecio icoglossus
Senecio jarae
Senecio kosterae
Senecio larecajensis
Senecio leuceria
Senecio loayzanus
Senecio lorentzii
Senecio madidiensis
Senecio melanandrus
Senecio melanolepis
Senecio menesesiae
Senecio nutans
Senecio octolepis
Senecio octophyllus
Senecio otopterus
Senecio pampeanus
Senecio pensilis
Senecio pentapterus
Senecio pentlandianus
Senecio perezioides
Senecio pflanzii
Senecio phylloleptus
Senecio pinnatilobatus
Senecio pongoensis
Senecio potosianus
Senecio praeruptorum
Senecio puchii
Senecio quinquelepis
Senecio reicheanus
Senecio rhizomatus
Senecio rosmarinus
Senecio rudbeckiifolius
Senecio rufescens
Senecio scorzonerifolius
Senecio sepium
Senecio serratifolius
Senecio sinapoides
Senecio smithioides
Senecio soratae
Senecio spinosus
Senecio sublutescens
Senecio subulatus
Senecio sundtii
Senecio tacorensis
Senecio tarijensis
Senecio tenuicaulis
Senecio tephrosioides
Senecio trifurcifolius
Senecio vegetus
Senecio violifolius
Senecio viridilacus
Senecio viridis
Senecio wedglacialis
Senecio woodii
Senecio yunguyensis
Senegalia alemquerensis
Senegalia altiscandens
Senegalia amazonica
Senegalia bonariensis
Senegalia emilioana
Senegalia etilis
Senegalia fiebrigii
Senegalia gilliesii
Senegalia hayesii
Senegalia klugii
Senegalia langsdorffii
Senegalia loretensis
Senegalia lowei
Senegalia macbridei
Senegalia martii
Senegalia martiusiana
Senegalia monacantha
Senegalia multipinnata
Senegalia nitidifolia
Senegalia parviceps
Senegalia polyphylla
Senegalia praecox
Senegalia rhytidocarpa
Senegalia riparia
Senegalia tenuifolia
Senegalia tucumanensis
Senegalia velutina
Senegalia weberbaueri
Senna aculeata
Senna affinis
Senna alata
Senna apsidoneura
Senna aymara
Senna bacillaris
Senna bicapsularis
Senna birostris
Senna burkartiana
Senna cernua
Senna chloroclada
Senna cobanensis
Senna coimbrae
Senna crassiramea
Senna georgica
Senna herzogii
Senna hirsuta
Senna kurtzii
Senna macranthera
Senna macrophylla
Senna mandonii
Senna mollissima
Senna morongii
Senna mucronifera
Senna multiglandulosa
Senna multijuga
Senna obtusifolia
Senna occidentalis
Senna paraensis
Senna pendula
Senna pilifera
Senna pistaciifolia
Senna praeterita
Senna punoensis
Senna quinquangulata
Senna reticulata
Senna rugosa
Senna ruiziana
Senna scabriuscula
Senna silvestris
Senna spectabilis
Senna spinescens
Senna splendida
Senna tapajozensis
Senna velutina
Senna versicolor
Senna weddelliana
Serjania altissima
Serjania ampelopsis
Serjania atrolineata
Serjania caracasana
Serjania chacoensis
Serjania chaetocarpa
Serjania circumvallata
Serjania comata
Serjania communis
Serjania confertiflora
Serjania crassifolia
Serjania deltoidea
Serjania dibotrya
Serjania didymadenia
Serjania diffusa
Serjania dumicola
Serjania elongata
Serjania erecta
Serjania foveata
Serjania fuscifolia
Serjania glabrata
Serjania glutinosa
Serjania grandiceps
Serjania hebecarpa
Serjania inflata
Serjania leptocarpa
Serjania lethalis
Serjania leucosepala
Serjania longistipula
Serjania mansiana
Serjania marginata
Serjania meridionalis
Serjania minutiflora
Serjania monogyna
Serjania mucronulata
Serjania multiflora
Serjania neei
Serjania noxia
Serjania nutans
Serjania orbicularis
Serjania ovalifolia
Serjania paludosa
Serjania pannifolia
Serjania paucidentata
Serjania perulacea
Serjania platycarpa
Serjania pyramidata
Serjania reticulata
Serjania rigida
Serjania rubicaulis
Serjania rubicunda
Serjania souzana
Serjania sphaerococca
Serjania subrotundifolia
Serjania sufferruginea
Serjania tenuifolia
Serjania tripleuria
Serjania trirostris
Serpocaulon appressum
Serpocaulon attenuatum
Serpocaulon australe
Serpocaulon caceresii
Serpocaulon concolorum
Serpocaulon crystalloneuron
Serpocaulon fraxinifolium
Serpocaulon funckii
Serpocaulon giganteum
Serpocaulon intricatum
Serpocaulon lasiopus
Serpocaulon latipes
Serpocaulon latissimum
Serpocaulon levigatum
Serpocaulon polystichum
Serpocaulon ptilorhizon
Serpocaulon richardii
Serpocaulon sessilifolium
Serpocaulon silvulae
Serpocaulon subandinum
Serpocaulon triseriale
Serpocaulon vacillans
Sesbania exasperata
Sesbania herbacea
Sesbania virgata
Sessea dependens
Sessea herzogii
Sessea stipulata
Sesuvium portulacastrum
Setaria barbinodis
Setaria fiebrigii
Setaria geminata
Setaria hassleri
Setaria hunzikeri
Setaria lachnea
Setaria macrostachya
Setaria magna
Setaria nicorae
Setaria oblongata
Setaria paraguayensis
Setaria parviflora
Setaria pflanzii
Setaria scandens
Setaria setosa
Setaria sulcata
Setaria tenacissima
Setaria tenax
Setaria vulpiseta
Sibthorpia conspicua
Sibthorpia repens
Sicydium diffusum
Sicydium tamnifolium
Sicyos baderoa
Sicyos debilis
Sicyos kuntzei
Sicyos malvifolius
Sicyos montanus
Sicyos odonellii
Sicyos polyacanthos
Sida anomala
Sida argentina
Sida bakeriana
Sida beckii
Sida boliviana
Sida cabreriana
Sida calva
Sida carandana
Sida caudata
Sida cerradoensis
Sida charpinii
Sida chiquitana
Sida ciliaris
Sida cordifolia
Sida cristobaliana
Sida dictyocarpa
Sida dureana
Sida emilei
Sida esperanzae
Sida glomerata
Sida gracilipes
Sida graniticola
Sida jussiaeana
Sida linearifolia
Sida linifolia
Sida luschnathiana
Sida multicrena
Sida oligandra
Sida paradoxa
Sida pedersenii
Sida poeppigiana
Sida potentilloides
Sida rhombifolia
Sida riedelii
Sida rodrigoi
Sida rufescens
Sida rupicola
Sida santaremensis
Sida schininii
Sida schumanniana
Sida setosa
Sida spinosa
Sida tobatiensis
Sida tuberculata
Sida ulmifolia
Sida urens
Sida vagans
Sida variegata
Sida viarum
Sida yungasensis
Sidastrum micranthum
Sidastrum multiflorum
Sidastrum paniculatum
Sideroxylon obtusifolium
Sievekingia trollii
Sigesbeckia flosculosa
Sigesbeckia jorullensis
Sigesbeckia serrata
Silene andicola
Silene argentinensis
Silene chilensis
Silene genovevae
Silene haumanii
Silene mandonii
Simaba guianensis
Simaba orinocensis
Simarouba amara
Simarouba versicolor
Simira fragrans
Simira macrocrater
Simira pikia
Simira rubescens
Simsia dombeyana
Simsia foetida
Sinningia elatior
Sinningia sellovii
Sinningia sulcata
Sinningia warmingii
Siolmatra brasiliensis
Siolmatra pentaphylla
Sipanea hispida
Sipanea pratensis
Sipanea veris
Siparuna aspera
Siparuna bifida
Siparuna cervicornis
Siparuna cuspidata
Siparuna decipiens
Siparuna grandiflora
Siparuna guianensis
Siparuna krukovii
Siparuna muricata
Siparuna sessiliflora
Siparuna subinodora
Siparuna thecaphora
Siparuna tomentosa
Siphanthera foliosa
Siphanthera subtilis
Siphocampylus ambivalens
Siphocampylus andinus
Siphocampylus angustiflorus
Siphocampylus argentinus
Siphocampylus argutus
Siphocampylus aureus
Siphocampylus ayersiae
Siphocampylus bilabiatus
Siphocampylus biserratus
Siphocampylus boliviensis
Siphocampylus comosus
Siphocampylus correoides
Siphocampylus corymbifer
Siphocampylus crenatus
Siphocampylus dubius
Siphocampylus fiebrigii
Siphocampylus flagelliformis
Siphocampylus foliosus
Siphocampylus goebelii
Siphocampylus kuntzeanus
Siphocampylus lorentzii
Siphocampylus membranaceus
Siphocampylus nemoralis
Siphocampylus neurotrichus
Siphocampylus nummularius
Siphocampylus oblongifolius
Siphocampylus orbignianus
Siphocampylus puberulus
Siphocampylus radiatus
Siphocampylus reflexus
Siphocampylus rusbyanus
Siphocampylus siberiensis
Siphocampylus smilax
Siphocampylus soraticus
Siphocampylus sparsipilus
Siphocampylus subcordatus
Siphocampylus tenuisepalus
Siphocampylus tunarensis
Siphocampylus tunicatus
Siphocampylus tupaeformis
Siphocampylus umbellatus
Siphocampylus vatkeanus
Siphocampylus werdermannii
Siphocampylus williamsii
Siphonandra boliviana
Siphonandra elliptica
Siphonandra magnifica
Siphoneugena glabrata
Siphoneugena minima
Siphoneugena occidentalis
Sisyrinchium azureum
Sisyrinchium brevipes
Sisyrinchium chilense
Sisyrinchium hypsophilum
Sisyrinchium ivanii
Sisyrinchium jamesonii
Sisyrinchium laterale
Sisyrinchium mandonii
Sisyrinchium micranthum
Sisyrinchium pachyrhizum
Sisyrinchium palmifolium
Sisyrinchium palustre
Sisyrinchium pusillum
Sisyrinchium rigidifolium
Sisyrinchium tinctorium
Sisyrinchium unispathaceum
Sisyrinchium vaginatum
Sisyrinchium wettsteinii
Sloanea eichleri
Sloanea fendleriana
Sloanea fragrans
Sloanea froesii
Sloanea garckeana
Sloanea gentryi
Sloanea gracilis
Sloanea grandiflora
Sloanea grandis
Sloanea guianensis
Sloanea laxiflora
Sloanea multiflora
Sloanea obtusifolia
Sloanea pubescens
Sloanea rufa
Sloanea sinemariensis
Sloanea spathulata
Sloanea steyermarkii
Sloanea stipitata
Sloanea terniflora
Sloanea tuerckheimii
Smallanthus connatus
Smallanthus glabratus
Smallanthus parviceps
Smallanthus siegesbeckia
Smallanthus sonchifolius
Smilax assumptionis
Smilax campestris
Smilax cognata
Smilax domingensis
Smilax elastica
Smilax febrifuga
Smilax flavicaulis
Smilax fluminensis
Smilax goyazana
Smilax irrorata
Smilax kunthii
Smilax pilcomayensis
Smilax poeppigii
Smilax polyantha
Smilax quinquenervia
Smilax rufescens
Smilax siphilitica
Smilax spinosa
Smilax staminea
Smilax tomentosa
Sobralia boliviensis
Sobralia candida
Sobralia chrysoleuca
Sobralia ciliata
Sobralia dichotoma
Sobralia dorbignyana
Sobralia fimbriata
Sobralia fruticetorum
Sobralia herzogii
Sobralia klotzscheana
Sobralia liliastrum
Sobralia rosea
Sobralia rupicola
Sobralia sancti-josephi
Sobralia scopulorum
Sobralia setigera
Sobralia suaveolens
Sobralia violacea
Sobralia yauaperyensis
Socratea exorrhiza
Socratea salazarii
Soemmeringia semperflorens
Sohnreyia excelsa
Solandra boliviana
Solanum abancayense
Solanum abutilifolium
Solanum abutiloides
Solanum acaule
Solanum achacachense
Solanum actaeibotrys
Solanum acuminatum
Solanum acutilobum
Solanum agrarium
Solanum ahanhuiri
Solanum alandiae
Solanum albescens
Solanum albidum
Solanum aligerum
Solanum alliariifolium
Solanum aloysiifolium
Solanum americanum
Solanum anceps
Solanum angustifidum
Solanum annuum
Solanum antisuyo
Solanum aphyodendron
Solanum appressum
Solanum arachnidanthum
Solanum arenicola
Solanum argentinum
Solanum aridum
Solanum asperolanatum
Solanum barbeyanum
Solanum berthaultii
Solanum betaceum
Solanum bolivianum
Solanum boliviense
Solanum bombycinum
Solanum brevicaule
Solanum caesium
Solanum calileguae
Solanum campaniforme
Solanum candelarianum
Solanum candolleanum
Solanum caricaefolium
Solanum chacoense
Solanum chalmersii
Solanum chamaesarachidium
Solanum chaucha
Solanum chenopodioides
Solanum chmielewskii
Solanum circaeifolium
Solanum circinatum
Solanum clandestinum
Solanum cochabambense
Solanum comarapanum
Solanum complectens
Solanum confine
Solanum confusum
Solanum conglobatum
Solanum consimile
Solanum cordovense
Solanum corumbense
Solanum crinitum
Solanum curtilobum
Solanum daphnophyllum
Solanum dianthum
Solanum doddsii
Solanum excisirhombeum
Solanum exiguum
Solanum fiebrigii
Solanum filiforme
Solanum flavoviridens
Solanum fragile
Solanum fraxinifolium
Solanum gandarillasii
Solanum gemellum
Solanum gilioides
Solanum glaucophyllum
Solanum gomphodes
Solanum gonocladum
Solanum gonyrhachis
Solanum goodspeedii
Solanum haematocladum
Solanum heleonastes
Solanum hibernum
Solanum hieronymi
Solanum hoopesii
Solanum huayavillense
Solanum iltisii
Solanum incarceratum
Solanum inelegans
Solanum infundibuliforme
Solanum iodotrichum
Solanum jamaicense
Solanum kieslingii
Solanum laxum
Solanum leptocaulon
Solanum leptophyes
Solanum leucocarpon
Solanum leucopogon
Solanum lindenii
Solanum litusinum
Solanum longifilamentum
Solanum macbridei
Solanum mapiricum
Solanum mapiriense
Solanum maternum
Solanum maturecalvans
Solanum megistacrolobum
Solanum michaelis
Solanum microdontum
Solanum mite
Solanum monadelphum
Solanum monanthemon
Solanum morellifolium
Solanum moxosense
Solanum nemorense
Solanum neocardenasii
Solanum neovavilovii
Solanum nigrescens
Solanum nitidum
Solanum nutans
Solanum ochrophyllum
Solanum okadae
Solanum oplocense
Solanum oppositifolium
Solanum palinacanthum
Solanum palitans
Solanum pallidum
Solanum parcistrigosum
Solanum pectinatum
Solanum pedemontanum
Solanum pendulum
Solanum pentlandii
Solanum phureja
Solanum physalidicalyx
Solanum physalifolium
Solanum placitum
Solanum platycypellon
Solanum poinsettiifolium
Solanum polytrichostylum
Solanum proteanthum
Solanum pseudoauriculatum
Solanum pseudocapsicum
Solanum pygmaeum
Solanum quaesitum
Solanum radicans
Solanum rhizomatum
Solanum rhytidoandrum
Solanum riparium
Solanum robustifrons
Solanum roseum
Solanum saturatum
Solanum schlechtendalianum
Solanum scuticum
Solanum sessile
Solanum sinuatiexcisum
Solanum sinuatirecurvum
Solanum sisymbriifolium
Solanum soestii
Solanum sparsipilum
Solanum stellativelutinum
Solanum stenotomum
Solanum stipuloideum
Solanum stramoniifolium
Solanum stuckertii
Solanum suaveolens
Solanum subinerme
Solanum sucrense
Solanum superbum
Solanum symmetricum
Solanum tarijense
Solanum tenuisetosum
Solanum tenuispinum
Solanum ternatum
Solanum thelopodium
Solanum trichoneuron
Solanum tripartitum
Solanum tuberosum
Solanum tunariense
Solanum turneroides
Solanum tweedianum
Solanum ugentii
Solanum uncinellum
Solanum unilobum
Solanum ursinum
Solanum urticans
Solanum velutissimum
Solanum viarum
Solanum vidaurrei
Solanum violaceimarmoratum
Solanum virgultorum
Solanum whalenii
Solanum woodii
Solanum wrightii
Solanum yungasense
Solenidium lunatum
Solenocentrum lueri
Solidago argentinensis
Solidago chilensis
Solidago polyglossa
Soliva sessilis
Sorghastrum crassum
Sorghastrum incompletum
Sorghastrum minarum
Sorghastrum nutans
Sorghastrum setosum
Sorghastrum stipoides
Sorocea briquetii
Sorocea guilleminiana
Sorocea muriculata
Sorocea pubivena
Sorocea sprucei
Sorocea steinbachii
Souroubea corallina
Souroubea fragilis
Souroubea stichadenia
Spananthe paniculata
Sparattanthelium acreanum
Sparattanthelium amazonum
Sparattanthelium borororum
Sparattanthelium burchellii
Sparattanthelium tarapotanum
Sparattosperma leucanthum
Spathantheum orbignyanum
Spathicarpa hastifolia
Specklinia acanthodes
Specklinia angustilabia
Specklinia aristata
Specklinia concinna
Specklinia coripatae
Specklinia ephemera
Specklinia glandulipetala
Specklinia gracilenta
Specklinia grobyi
Specklinia mediocarinata
Specklinia morenoi
Specklinia papuligera
Specklinia picta
Specklinia scabrata
Specklinia spathuliformis
Specklinia unduavica
Specklinia vasquezii
Specklinia zephyrina
Spergula ramosa
Spergularia andina
Spergularia fasciculata
Spergularia pazensis
Spergularia platensis
Spermacoce alata
Spermacoce capitata
Spermacoce confusa
